MeasureItem;Year;Month;Value;ProvidedValue;AVG_Value;FromAreaCode;ToAreaCode;MeasureTime;Direction;Flag;FromAreaMemberType;ToAreaMemberType
Physical Energy & Power Flows;2020;6;438;438;438;BE;FR;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;6;38;38;38;BE;GB;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;6;0;0;0;BE;LU;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;6;812;812;812;BE;NL;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;6;419;419;419;BG;GR;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;6;158;158;158;BG;MK;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;6;192;192;192;BG;RO;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;6;14;14;14;BG;RS;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;6;289;289;289;BG;TR;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;6;284;284;284;BY;LT;Value on 3rd Wed. at 03;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2020;6;526;526;526;BY;UA;Value on 3rd Wed. at 03;Import;Harmonized;NaM;NaM
Physical Energy & Power Flows;2020;6;424;424;424;CH;AT;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;6;2153;2153;2153;CH;DE;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;6;1157;1157;1157;CH;FR;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;6;483;483;483;CH;IT;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;6;57;57;57;CZ;AT;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;6;734;734;734;CZ;DE;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;7;10;10;10;MT;IT;Value on 3rd Wed. at 03;Import;Harmonized;NaM;M
Physical Energy & Power Flows;2020;7;1656;1656;1656;NL;BE;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;7;3904;3904;3904;NL;DE;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;7;691;691;691;NL;DK;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;7;165;165;165;NL;GB;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;7;0;0;0;NL;NO;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;7;1161;1161;1161;NO;DK;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;7;62;62;62;NO;FI;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;7;0;0;0;NO;NL;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;7;2007;2007;2007;NO;SE;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;7;717;717;717;PL;CZ;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;7;1108;1108;1108;PL;DE;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;7;0;0;0;PL;LT;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;7;475;475;475;PL;SE;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;7;604;604;604;PL;SK;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;7;156;156;156;PL;UA;Value on 3rd Wed. at 03;Import;Harmonized;M;NaM
Physical Energy & Power Flows;2020;7;755;755;755;PT;ES;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;7;38;38;38;RO;BG;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;7;369;369;369;RO;HU;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;7;0;0;0;RO;MD;Value on 3rd Wed. at 03;Import;Harmonized;M;NaM
Physical Energy & Power Flows;2020;7;28;28;28;RO;RS;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;7;470;470;470;RO;UA;Value on 3rd Wed. at 03;Import;Harmonized;M;NaM
Physical Energy & Power Flows;2020;7;102;102;102;RS;AL;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;7;75;75;75;RS;BA;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;7;5;5;5;RS;BG;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;7;200;200;200;RS;HR;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;7;200;200;200;RS;HU;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;7;273;273;273;RS;ME;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;7;539;539;539;RS;MK;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;7;28;28;28;RS;RO;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;7;171;171;171;RU;EE;Value on 3rd Wed. at 03;Import;Harmonized;NaM;M
Physical Energy & Power Flows;2020;7;3;3;3;RU;FI;Value on 3rd Wed. at 03;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2020;7;160;160;160;RU;LT;Value on 3rd Wed. at 03;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2020;7;225;225;225;RU;LV;Value on 3rd Wed. at 03;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2020;7;250;250;250;RU;UA;Value on 3rd Wed. at 03;Export;Harmonized;NaM;NaM
Physical Energy & Power Flows;2020;7;608;608;608;SE;DE;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;7;1653;1653;1653;SE;DK;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;7;2198;2198;2198;SE;FI;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;7;349;349;349;SE;LT;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;7;2007;2007;2007;SE;NO;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;7;475;475;475;SE;PL;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;7;361;361;361;SI;AT;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;7;700;700;700;SI;HR;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;7;252;252;252;SI;IT;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;7;787;787;787;SK;CZ;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;7;1078;1078;1078;SK;HU;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;7;604;604;604;SK;PL;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;7;512;512;512;SK;UA;Value on 3rd Wed. at 03;Export;Harmonized;M;NaM
Physical Energy & Power Flows;2020;7;24;24;24;TR;BG;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;7;356;356;356;TR;GR;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;7;236;236;236;UA;BY;Value on 3rd Wed. at 03;Export;Harmonized;NaM;NaM
Physical Energy & Power Flows;2020;7;40;40;40;UA;HU;Value on 3rd Wed. at 03;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2020;7;9;9;9;UA;MD;Value on 3rd Wed. at 03;Import;Harmonized;NaM;NaM
Physical Energy & Power Flows;2020;7;998;998;998;EE;FI;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;7;436;436;436;EE;LV;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;7;252;252;252;EE;RU;Value on 3rd Wed. at 11;Export;Harmonized;M;NaM
Physical Energy & Power Flows;2020;7;1448;1448;1448;ES;FR;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;7;647;647;647;ES;PT;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;7;998;998;998;FI;EE;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;7;56;56;56;FI;NO;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;7;3;3;3;FI;RU;Value on 3rd Wed. at 11;Import;Harmonized;M;NaM
Physical Energy & Power Flows;2020;7;2448;2448;2448;FI;SE;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;7;485;485;485;FR;BE;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;7;1026;1026;1026;FR;CH;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;7;1589;1589;1589;FR;DE;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;7;1448;1448;1448;FR;ES;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;7;1408;1408;1408;FR;GB;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;7;511;511;511;FR;IT;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;7;763;763;763;GB;BE;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;7;1408;1408;1408;GB;FR;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;7;287;287;287;GB;IE;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;7;637;637;637;GB;NL;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;7;111;111;111;GR;AL;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;7;52;52;52;GR;BG;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;7;381;381;381;GR;IT;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;7;90;90;90;GR;MK;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;7;129;129;129;GR;TR;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;7;368;368;368;HR;BA;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;7;409;409;409;HR;HU;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;7;72;72;72;HR;RS;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;7;1087;1087;1087;HR;SI;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;7;459;459;459;HU;AT;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;7;409;409;409;HU;HR;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;7;95;95;95;HU;RO;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;7;57;57;57;HU;RS;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;7;226;226;226;HU;SK;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;7;22;22;22;HU;UA;Value on 3rd Wed. at 11;Import;Harmonized;M;NaM
Physical Energy & Power Flows;2020;7;287;287;287;IE;GB;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;7;139;139;139;IT;AT;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;7;914;914;914;IT;CH;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;7;511;511;511;IT;FR;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;7;381;381;381;IT;GR;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;7;432;432;432;IT;ME;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;7;64;64;64;IT;MT;Value on 3rd Wed. at 11;Export;Harmonized;M;NaM
Physical Energy & Power Flows;2020;7;725;725;725;IT;SI;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;7;274;274;274;LT;BY;Value on 3rd Wed. at 11;Import;Harmonized;M;NaM
Physical Energy & Power Flows;2020;7;498;498;498;LT;LV;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;7;486;486;486;LT;PL;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;7;155;155;155;LT;RU;Value on 3rd Wed. at 11;Import;Harmonized;M;NaM
Physical Energy & Power Flows;2020;7;215;215;215;LT;SE;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;7;0;0;0;LU;BE;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;7;503;503;503;LU;DE;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;7;436;436;436;LV;EE;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;7;498;498;498;LV;LT;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;7;191;191;191;LV;RU;Value on 3rd Wed. at 11;Import;Harmonized;M;NaM
Physical Energy & Power Flows;2020;7;0;0;0;MD;RO;Value on 3rd Wed. at 11;Import;Harmonized;NaM;M
Physical Energy & Power Flows;2020;10;782;782;782;NL;DE;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;10;0;0;0;NL;DK;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;10;608;608;608;NL;GB;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;10;704;704;704;NL;NO;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;10;0;0;0;NO;DE;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;10;946;946;946;NO;DK;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;10;22;22;22;NO;FI;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;10;704;704;704;NO;NL;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;10;3015;3015;3015;NO;SE;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;10;922;922;922;PL;CZ;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;10;1574;1574;1574;PL;DE;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;10;0;0;0;PL;LT;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;10;396;396;396;PL;SE;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;10;764;764;764;PL;SK;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;10;211;211;211;PL;UA;Value on 3rd Wed. at 03;Import;Harmonized;M;NaM
Physical Energy & Power Flows;2020;10;1218;1218;1218;PT;ES;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;10;136;136;136;RO;BG;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;10;264;264;264;RO;HU;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;10;0;0;0;RO;MD;Value on 3rd Wed. at 03;Import;Harmonized;M;NaM
Physical Energy & Power Flows;2020;10;84;84;84;RO;RS;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;10;610;610;610;RO;UA;Value on 3rd Wed. at 03;Import;Harmonized;M;NaM
Physical Energy & Power Flows;2020;10;18;18;18;RS;AL;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;10;130;130;130;RS;BA;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;10;117;117;117;RS;BG;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;10;182;182;182;RS;HR;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;10;49;49;49;RS;HU;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;10;72;72;72;RS;ME;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;10;181;181;181;RS;MK;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;10;84;84;84;RS;RO;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;10;228;228;228;RU;EE;Value on 3rd Wed. at 03;Import;Harmonized;NaM;M
Physical Energy & Power Flows;2020;10;881;881;881;RU;FI;Value on 3rd Wed. at 03;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2020;10;319;319;319;RU;LT;Value on 3rd Wed. at 03;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2020;10;115;115;115;RU;LV;Value on 3rd Wed. at 03;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2020;10;76;76;76;RU;UA;Value on 3rd Wed. at 03;Import;Harmonized;NaM;NaM
Physical Energy & Power Flows;2020;10;494;494;494;SE;DE;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;10;1390;1390;1390;SE;DK;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;10;2431;2431;2431;SE;FI;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;10;552;552;552;SE;LT;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;10;3015;3015;3015;SE;NO;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;10;396;396;396;SE;PL;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;10;296;296;296;SI;AT;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;10;374;374;374;SI;HR;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;10;909;909;909;SI;IT;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;10;1046;1046;1046;SK;CZ;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;10;1132;1132;1132;SK;HU;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;10;764;764;764;SK;PL;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;10;675;675;675;SK;UA;Value on 3rd Wed. at 03;Export;Harmonized;M;NaM
Physical Energy & Power Flows;2020;10;116;116;116;TR;BG;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;10;79;79;79;TR;GR;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;10;164;164;164;UA;BY;Value on 3rd Wed. at 03;Export;Harmonized;NaM;NaM
Physical Energy & Power Flows;2020;10;331;331;331;UA;HU;Value on 3rd Wed. at 03;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2020;10;62;62;62;UA;MD;Value on 3rd Wed. at 03;Export;Harmonized;NaM;NaM
Physical Energy & Power Flows;2020;10;211;211;211;UA;PL;Value on 3rd Wed. at 03;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2020;10;60;60;60;BY;LT;Value on 3rd Wed. at 11;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2020;10;61;61;61;BY;UA;Value on 3rd Wed. at 11;Import;Harmonized;NaM;NaM
Physical Energy & Power Flows;2020;10;858;858;858;CH;AT;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;10;772;772;772;CH;DE;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;10;1648;1648;1648;CH;FR;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;10;3147;3147;3147;CH;IT;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;10;636;636;636;CZ;AT;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;10;625;625;625;CZ;DE;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;10;436;436;436;CZ;PL;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;10;931;931;931;CZ;SK;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;10;1437;1437;1437;DE;AT;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;10;0;0;0;DE;BE;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;10;772;772;772;DE;CH;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;10;625;625;625;DE;CZ;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;10;1003;1003;1003;DE;DK;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;10;2638;2638;2638;DE;FR;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;10;395;395;395;DE;LU;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;10;553;553;553;DE;NL;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;10;61;61;61;DE;NO;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;10;1273;1273;1273;DE;PL;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;10;201;201;201;DE;SE;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;10;1003;1003;1003;DK;DE;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;10;0;0;0;DK;NL;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;10;952;952;952;DK;NO;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;10;471;471;471;DK;SE;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;10;837;837;837;EE;FI;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;10;241;241;241;EE;LV;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;10;65;65;65;EE;RU;Value on 3rd Wed. at 11;Export;Harmonized;M;NaM
Physical Energy & Power Flows;2020;10;1140;1140;1140;ES;FR;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;10;2914;2914;2914;ES;PT;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2020;10;837;837;837;FI;EE;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;10;3;3;3;FI;NO;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2020;10;135;135;135;FI;RU;Value on 3rd Wed. at 11;Import;Harmonized;M;NaM
Physical Energy & Power Flows;2020;10;2292;2292;2292;FI;SE;Value on 3rd Wed. at 11;Import;Harmonized;M;M
